1893;5873
1891;5876
1873;5871
1872;5882
1876;5881
1908;5898
1903;5899
1906;5903
1914;5906
1915;5909
1876;5881
1946;5913
1917;5916
1961;5923
1958;5940
1959;5942
1960;5953
1948;5951
1960;5953
2005;5966
1999;5965
2002;5968
2004;5970
1992;5975
1995;5977
2000;5992
1979;5996
2003;5999
2001;6003
1980;6008
2015;6009
2010;1089
2041;6021
2042;6023
2023;6033
2051;6034
2053;6037
2056;6035
2021;6041
2024;6055
2028;6054
2071;6068
2085;6086
2104;6103
2110;6109
2117;1476
2162;6123
2143;6126
2140;6128
2136;6129
2119;6133
2114;6136
2125;6138
2147;6142
2142;6162
2139;6122
2139;6122
2190;6176
2204;6183
2182;6188
2192;6187
2172;6189
2180;6191
2194;6199
2197;6202
2191;6204
2301;6278
2310;6300
2305;6302
2266;6309
2266;6309
2409;6383
2411;6387
2407;6395
2412;6417
2417;6418
2423;6436
2422;6439
2430;6448
2416;6450
2429;6454
2424;6464
2432;6468
2415;592
2422;6439
2508;6493
2501;6498
2494;6511
2509;6509
2507;6520
2515;6521
2514;6525
2534;6540
2555;6542
2537;6551
2542;6547
2559;6560
2533;6562
2550;6563
2561;6565
2562;6570
2567;6577
2578;6588
2576;6597
2564;6598
2649;6613
2623;6617
2651;6635
2642;6639
2648;6637
2646;6660
2651;6635
2646;6660
2690;6666
2664;6669
2705;6680
2672;6685
2696;6694
2671;6699
2704;6702
2680;3595
2738;6733
2763;6735
2761;6741
2794;6744
2788;6750
2793;6759
2784;6780
2786;6782
2817;6784
2808;6786
2849;6792
2821;6814
2854;6817
2820;6819
2858;6822
2855;6828
2853;2009
2907;6851
2870;6850
2910;6863
2905;6865
2904;6869
2883;3313
2939;6887
2934;6894
2919;6906
2955;6909
2938;6910
2957;6912
2928;6919
2939;6887
2955;6909
2940;1914
2928;6919
2991;6938
2999;6941
2996;6951
2976;6954
2985;6968
2970;6971
2984;3294
3037;6996
3047;7009
3049;7023
3103;7044
3101;7048
3080;7051
3079;7058
3075;7064
3082;7072
3104;7067
3076;7073
3092;7076
3078;7078
3077;7081
3083;7079
3081;7074
3089;7077
3114;7083
3088;2383
3113;7089
3086;3147
3083;7079
3134;7092
3140;7094
3133;7096
3141;7098
3135;7109
3129;7108
3138;7117
3142;7122
3115;7129
3140;7094
3124;7135
3132;7136
3119;2023
3125;7140
3246;7195
3243;7201
3244;7205
3240;7212
3250;7215
3248;7230
3236;7228
3251;7236
3243;7201
3379;7242
3295;7248
3278;7250
3289;7254
3284;7256
3283;7262
3280;7267
3288;7274
3293;7275
3290;7278
3277;1954
3344;7289
3343;7292
3349;7295
3323;7300
3322;7304
3330;7308
3345;7316
3348;7327
3332;7325
3321;7322
3333;7331
3324;7334
3390;7339
3375;7343
3374;7340
3376;7341
3394;7344
3377;7347
3410;7348
3393;7349
3381;7351
3371;7352
3409;7358
3406;7357
3380;7361
3396;7363
3373;7375
3378;7370
3397;7379
3395;7377
3408;7380
3392;7382
3391;7383
3390;7339
3413;7386
3377;7347
3416;7390
3387;2561
3385;796
3438;7393
3442;7395
3429;7399
3424;7400
3432;7406
3443;7415
3431;7417
3425;7408
3456;7416
3449;7409
3426;7419
3448;7422
3451;7421
3422;7425
3436;7426
3430;7428
3423;7434
3455;7436
3432;7406
3461;7438
3485;7449
3471;7453
3488;7455
3481;7457
3490;7462
3504;7464
3484;7466
3483;7470
3503;7467
3470;7479
3501;7477
3486;7473
3493;7487
3498;7481
3508;7488
3513;7490
3548;7499
3552;7531
3520;7538
3520;7538
3608;7580
3602;7588
3614;7591
3616;7592
3611;7593
3612;7594
3613;7595
3607;3931
3621;7601
3661;7608
3615;7623
3670;7672
3678;7677
3712;7683
3742;7695
3729;7699
3732;7702
3719;7711
3739;7710
3728;7718
3744;7719
3735;7722
3738;7724
3761;7732
3730;7733
3765;7736
3752;7735
3743;7739
3740;1136
3744;7719
3778;7764
3806;7767
3782;7766
3771;7774
3804;7773
3817;7780
3776;7787
3781;2819
3819;7811
3850;7808
3849;7810
3833;7819
3845;7816
3821;7821
3823;7832
3824;7833
3822;7840
3823;7832
3976;7858
3895;7868
3820;7873
3913;7891
3912;7895
3922;7897
3923;7898
3921;7901
3920;7905
3945;7910
3918;7915
3946;7920
3941;7907
3944;7914
3950;7928
3935;7930
3916;7925
3925;7926
3934;7936
4003;7956
3996;7963
3973;7961
3995;7970
3968;7972
3998;7973
3985;7971
3981;7978
3975;7974
3963;7982
4001;7980
3989;7983
3985;7971
3981;7978
4035;7997
4040;7998
4042;8001
4026;8004
4032;8006
4037;8012
4018;8011
4025;8013
4020;8014
4045;8015
4036;8018
4030;8022
4029;8016
4028;8024
4014;8026
4027;8029
4046;8027
4023;8037
4044;8039
4031;8040
4036;8018
4017;8047
4077;8090
4077;8090
4146;8125
4170;8156
4211;8176
4248;8184
4251;8185
4241;8191
4242;8206
4246;8211
