6630;0000084341
6627;0000084336
6628;0000087325
6629;0000084342
6338;0000075730
6336;0000075753
6337;0000081665
3928;0000082889
3927;0000082888
3926;0000082887
4920;0000057825
802;
4448;0000016234
1346;0000002017
5338;0000061217
2764;0000086577
2472;0000074623
37;
34;
35;
36;
5902;0000088622
5903;0000088623
6684;0000088510
5873;0000075990
19;
20;
21;
22;
23;
24;
25;
26;
141;
142;
143;
144;
145;
146;
147;
148;
138;
139;
140;
130;
131;
132;
133;
134;
135;
136;
137;
127;
128;
129;
6315;0000070815
6316;0000070816
6314;0000070814
6317;0000070817
6200;0000083716
6194;0000070833
6179;0000007378
6182;0000075222
6192;0000050652
6178;0000004451
6180;0000070832
6198;0000083097
6181;0000010470
6184;0000015502
6199;0000083099
30;
31;
32;
33;
27;
28;
29;
4889;0000063446
2135;0000087010
5379;0000058225
3265;0000086957
2822;0000013011
2823;0000016288
2831;0000088397
2818;0000002021
2833;0000088407
2832;0000088402
3274;0000081077
7483;0000085837
6669;0000083757
7656;0000085598
6960;0000076160
1452;0000031183
1430;0000061613
1578;0000085467
1663;0000079041
1665;0000089338
1666;0000002026
1436;0000055587
1664;0000021066
41;0000153115
38;
7516;0000058430
7520;0000091674
5721;0000061939
1413;0000038921
5508;0000079829
5536;0000090682
7504;0000054391
2361;0000085715
7019;0000091526
2878;0000091528
5314;0000056459
4150;0000079716
3851;0000088267
1932;0000088047
1929;0000003257
1928;0000003255
1930;0000030113
5258;0000072908
3847;0000078153
3836;0000035336
3930;0000090602
6299;0000070818
3746;0000002034
7188;0000064725
3494;0000084698
3775;0000083830
3241;0000050372
1493;0000049776
3710;0000003461
5103;0000083071
1233;0000051059
1218;0000030588
1562;0000078519
3766;0000038108
3777;0000072728
4729;0000002040
4085;0000030099
6400;0000084387
6318;0000070819
997;0000028122
1059;0000076527
2287;0000078758
4208;0000002049
2667;0000042356
2624;0000002664
806;
1162;0000064936
6000;0000061290
5999;0000061285
2473;0000074625
4848;0000012415
4849;0000012416
7395;0000088721
2929;0000089417
5642;0000060522
3843;0000058377
2039;0000055962
3751;0000009132
3190;0000034864
2097;0000079522
1888;0000076447
2689;0000077124
850;
1550;0000077487
2552;0000079796
704;0000079797
2557;0000087972
2545;0000044150
4369;0000026167
3986;0000070360
705;0000070360
706;0000080301
3960;0000080302
926;0000008079
3954;0000017760
4435;0000009841
1028;0000083360
4963;0000083336
5131;0000084533
3993;0000084733
2129;0000086161
4130;0000084748
5623;0000083568
707;0000083022
1953;0000011536
708;0000011536
709;0000025008
942;0000026887
4576;0000048396
3086;0000036930
1701;0000007700
710;0000037603
3087;0000036934
4713;0000085654
711;0000085654
4698;0000070689
4699;0000070690
712;
4915;0000057376
1789;0000077943
7704;0000049264
4700;0000070692
1702;0000007709
713;0000007710
972;0000083656
4577;0000048399
4547;0000065004
1964;0000016131
714;0000016131
715;0000005556
4558;0000073374
2410;0000071810
4383;0000083092
4011;0000074962
6651;0000085719
5444;0000061015
1819;0000041429
2228;0000087851
4622;0000089756
4626;0000089759
1178;0000002060
1238;0000059206
2619;0000002068
1937;0000090300
7279;0000033117
5927;0000082015
7383;0000083664
7308;0000067344
6520;0000077157
7086;0000067981
7088;0000089866
4075;0000080328
4066;0000009042
5163;0000075004
6687;0000068695
5658;0000060385
3863;0000045765
3887;0000065957
2762;0000086586
2546;0000091533
6095;0000019691
5359;0000087452
5361;0000087784
765;
3618;0000088557
1111;0000002087
5213;0000081741
2718;0000090214
4180;0000065036
716;
717;
4164;0000007830
3660;0000086773
5537;0000091404
4184;0000084204
7577;0000065966
6987;0000087246
6995;0000084949
5734;0000077003
6972;0000043696
6971;0000043695
6781;0000085124
6784;0000090783
6778;0000085130
796;
6780;0000085127
6783;0000090782
3606;0000083626
3489;0000083341
1894;0000078629
2589;0000080198
1836;0000046711
5012;0000077603
2052;0000062867
1515;0000077658
3617;0000073172
4188;0000070149
1293;0000082493
3681;0000003348
1354;0000044046
2922;0000073768
3786;0000090103
2791;0000087050
5588;0000080002
718;0000058167
5400;0000049500
7424;0000087699
7423;0000087698
7421;0000087619
7434;0000089375
2183;0000005766
1952;0000010983
1951;0000010981
2159;0000090308
3642;0000015349
5611;0000090823
938;0000039002
1347;0000002101
2365;0000088512
1545;0000071117
4789;0000087397
4079;0000024699
4051;0000002103
6722;0000071240
3127;0000086907
2186;0000021489
1228;0000053616
1239;0000064753
7029;0000090390
2895;0000073568
7030;0000090393
7031;0000090394
7032;0000090396
5787;0000086998
2620;0000002108
4152;0000051183
1404;0000077489
719;0000077489
4327;0000074172
720;0000083940
1396;0000077542
4619;0000084518
3592;0000065304
3603;0000081883
2474;0000074626
4456;0000031251
3186;0000031242
5497;0000065056
6519;0000077154
4004;0000011193
3937;0000060624
3969;0000065671
3239;0000002111
5219;0000086904
2626;0000048896
721;0000086590
2754;0000086591
722;0000086591
1066;0000080204
6523;0000046364
6522;0000046361
6524;0000046365
6526;0000062680
6525;0000046367
5712;0000081075
2199;0000073194
5257;0000062933
7063;0000064820
3640;0000011543
1282;0000043127
3784;0000088061
912;0000060629
3325;0000002858
3427;0000037773
3540;0000002114
4857;0000070780
4886;0000070782
7023;0000078241
1969;0000021107
4967;0000060836
7462;0000086280
996;0000026888
5270;0000045316
