7422;0000087621
7484;0000088697
7465;0000086334
7404;0000059831
7481;0000081801
7395;0000088721
7407;0000059857
7460;0000062225
7397;0000059785
7454;0000050716
7473;0000086286
7414;0000083891
7430;0000088025
7428;0000088031
7421;0000087619
7446;0000081703
7418;0000086165
7438;0000091229
7412;0000083561
7409;0000084789
7455;0000050717
7396;0000059771
7405;0000059841
7451;0000049691
7467;0000065069
7476;0000077576
7415;0000083884
7402;0000059837
7425;0000087700
7400;0000059813
7488;0000088788
7442;0000047164
7479;0000091403
7457;0000090681
7470;0000086283
7466;0000060906
7468;0000086333
7410;0000077571
7417;0000085171
7406;0000059847
7464;0000086281
7485;0000088698
7423;0000087698
7482;0000081937
7478;0000090321
7486;0000088699
7411;0000082752
7458;0000051598
7434;0000089375
7472;0000080846
7441;0000081697
7401;0000059819
7477;0000086995
7403;0000059825
7398;0000059803
7456;0000050721
7450;0000073189
7449;0000047727
7471;0000080043
7426;0000080053
7416;0000084788
7461;0000074033
7420;0000087617
7424;0000087699
7392;0000052613
7408;0000074145
7480;0000081398
7514;0000082063
7459;0000055847
7419;0000087239
7462;0000086280
7437;0000090711
7440;0000081727
7452;0000079730
7463;0000065079
7453;0000050711
7390;0000034819
7445;0000081689
7444;0000081680
7474;0000086293
7429;0000088026
7413;0000083885
7435;0000089930
7487;0000088787
7493;0000091213
7489;0000088822
7492;0000090687
7495;0000091611
73596;0000288245
7491;0000090083
7494;0000091610
73597;0000288246
7427;0000088030
7391;0000042889
7436;0000090244
7389;0000034787
7469;0000086332
7483;0000085837
7448;0000047162
7433;0000075435
7475;0000083820
7447;0000047143
7393;0000065373
7431;0000072689
7399;0000059809
7394;0000082630
7443;0000047176
7432;0000088175
7490;0000089988
7496;0000091612
7499;0000054380
78429;0000151480
7497;0000054378
78241;0000138833
78499;0000050806
7498;0000054379
78340;0000345782
82186;0000339149
78430;0000151449
7500;0000054381
82515;0000286530
7510;0000090875
83054;0000340122
7502;0000054388
7513;0000078274
7517;0000058431
7503;0000054389
7508;0000085762
7501;0000054386
83857;0000306783
7506;0000054397
83201;0000161096
7515;0000058429
7505;0000054395
7511;0000058052
83665;0000014659
7516;0000058430
7439;0000091763
83540;0000283452
84532;0000173988
84757;0000243346
7507;0000054400
7504;0000054391
87587;0000315409
85182;0000168390
7512;0000058062
84652;0000287206
7519;0000087339
89226;0000286793
7509;0000078118
88890;0000274036
89130;0000099240
7518;0000058433
84254;0000053121
87979;0000133991
88883;0000245000
88888;0000274034
91853;0000294720
91937;0000349126
92384;0000239690
7521;0000071433
93061;0000257251
7520;0000091674
94228;0000153653
94227;0000266353
95430;0000330732
93414;0000141371
7522;0000088713
7523;0000070571
97805;0000316640
98537;0000171329
98988;0000272323
7524;0000070549
7554;0000070121
99606;0000277067
97879;0000132960
7525;0000070547
7543;0000088238
99609;0000281414
7538;0000062972
102246;0000167231
7526;0000078154
7533;0000090905
7555;0000071100
7544;0000077061
7548;0000069186
7530;0000090101
7528;0000083220
7536;0000062662
7547;0000068995
106755;0000348551
7557;0000063830
7527;0000080882
7541;0000062990
7553;0000063804
7529;0000083221
7532;0000090904
7535;0000062649
102221;0000293582
7552;0000063802
7545;0000068932
106396;0000241392
7546;0000069054
7556;0000072895
7560;0000081723
7559;0000075889
106576;0000327219
107358;0000310526
107934;0000165189
7561;0000087020
7534;0000070529
107447;0000276384
7562;0000087251
103646;0000343964
111590;0000260734
7549;0000073674
111319;0000305367
7542;0000079980
7551;0000063803
7558;0000075729
7531;0000090403
7550;0000075888
7539;0000062980
7565;0000068746
7567;0000089601
7540;0000062987
114427;0000313789
7563;0000087253
111550;0000143187
7564;0000088060
7566;0000089599
7537;0000062964
7569;0000091142
116261;0000240139
7570;0000091148
7571;0000091147
7568;0000091141
7572;0000091146
7574;0000091144
7573;0000091145
7575;0000091143
7579;0000073880
7576;0000092112
7580;0000073886
7578;0000073889
7577;0000065966
7581;0000073891
7582;0000073885
7583;0000073887
7584;0000070431
7585;0000070441
7590;0000083486
7586;0000070449
7588;0000075561
7587;0000074157
7589;0000083129
7593;0000088700
7592;0000087661
7591;0000084661
7594;0000088702
7598;0000089404
7595;0000090599
7681;0000040350
7596;0000090876
7600;0000029281
7601;0000080766
7599;0000029276
7603;0000029290
7602;0000029288
7604;0000029297
7609;0000052597
7611;0000042216
7605;0000029301
7606;0000029292
7607;0000055568
7608;0000090588
7610;0000042206
7613;0000042223
7612;0000042220
7614;0000042224
7616;0000064729
7620;0000052599
7618;0000052590
7615;0000042226
7617;0000052580
7619;0000081261
7624;0000042254
7622;0000042245
7623;0000052601
7621;0000081260
7625;0000078155
7626;0000070254
7628;0000070396
7627;0000070386
7630;0000070406
7629;0000070399
7632;0000070414
7631;0000070392
7634;0000070408
7633;0000070418
7635;0000070385
7637;0000084172
7636;0000084094
7638;0000065955
7639;0000071966
7640;0000071967
7641;0000071968
7643;0000084549
